,No.,Time,Source,Destination,Protocol,Length,Info
320,321,0.9031839370727539,192.168.1.235,192.168.1.80,TCP,54,[SYN]
321,322,0.9055230617523193,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
322,323,0.9088249206542969,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
323,324,0.9096510410308838,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
324,325,0.9115951061248779,192.168.1.235,192.168.1.80,TCP,54,[SYN]
325,326,0.9169681072235107,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
326,327,0.9200460910797119,192.168.1.235,192.168.1.80,TCP,54,[SYN]
327,328,0.9206130504608154,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
328,329,0.9256680011749268,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
329,330,0.9284470081329346,192.168.1.235,192.168.1.80,TCP,54,[SYN]
330,331,0.9342100620269775,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
331,332,0.9356670379638672,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
332,333,0.9368469715118408,192.168.1.235,192.168.1.80,TCP,54,[SYN]
333,334,0.9391090869903564,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
334,335,0.9421958923339844,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
335,336,0.9441878795623779,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
336,337,0.9452629089355469,192.168.1.235,192.168.1.80,TCP,54,[SYN]
337,338,0.9508059024810791,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
338,339,0.9537069797515869,192.168.1.235,192.168.1.80,TCP,54,[SYN]
339,340,0.9591660499572754,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
340,341,0.962054967880249,192.168.1.235,192.168.1.80,TCP,54,[SYN]
341,342,0.9636509418487549,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
342,343,0.9676480293273926,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
343,344,0.9714000225067139,192.168.1.235,192.168.1.80,TCP,54,[SYN]
344,345,0.9744329452514648,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
345,346,0.9758570194244385,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
346,347,0.978985071182251,192.168.1.235,192.168.1.80,TCP,54,[SYN]
347,348,0.9845180511474609,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
348,349,0.9845321178436279,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
349,350,0.9847428798675537,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
350,351,0.9873769283294678,192.168.1.235,192.168.1.80,TCP,54,[SYN]
351,352,0.99298095703125,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
352,353,0.9957609176635742,192.168.1.235,192.168.1.80,TCP,54,[SYN]
353,354,0.9998440742492676,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
354,355,1.0000579357147217,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
355,356,1.0011279582977295,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
356,357,1.0032238960266113,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
357,358,1.0041429996490479,192.168.1.235,192.168.1.80,TCP,54,[SYN]
358,359,1.0096590518951416,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
359,360,1.0096690654754639,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
360,361,1.0125529766082764,192.168.1.235,192.168.1.80,TCP,54,[SYN]
361,362,1.0180330276489258,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
362,363,1.0209529399871826,192.168.1.235,192.168.1.80,TCP,54,[SYN]
363,364,1.0247890949249268,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
364,365,1.025758981704712,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
365,366,1.0264689922332764,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
366,367,1.029365062713623,192.168.1.235,192.168.1.80,TCP,54,[SYN]
367,368,1.0301389694213867,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
368,369,1.034843921661377,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
369,370,1.037564992904663,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
370,371,1.0377368927001953,192.168.1.235,192.168.1.80,TCP,54,[SYN]
371,372,1.0385899543762207,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
372,373,1.0433659553527832,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
373,374,1.0461390018463135,192.168.1.235,192.168.1.80,TCP,54,[SYN]
374,375,1.0517520904541016,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
375,376,1.0546190738677979,192.168.1.235,192.168.1.80,TCP,54,[SYN]
376,377,1.0601820945739746,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
377,378,1.063014030456543,192.168.1.235,192.168.1.80,TCP,54,[SYN]
378,379,1.063965082168579,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
379,380,1.0648860931396484,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
380,381,1.066114902496338,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
381,382,1.067167043685913,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
382,383,1.0683250427246094,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
383,384,1.0714030265808105,192.168.1.235,192.168.1.80,TCP,54,[SYN]
384,385,1.0767369270324707,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
385,386,1.0797839164733887,192.168.1.235,192.168.1.80,TCP,54,[SYN]
386,387,1.0854010581970215,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
387,388,1.0861849784851074,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
388,389,1.0881690979003906,192.168.1.235,192.168.1.80,TCP,54,[SYN]
389,390,1.091691017150879,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
390,391,1.0938019752502441,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
391,392,1.096585988998413,192.168.1.235,192.168.1.80,TCP,54,[SYN]
392,393,1.1019868850708008,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
393,394,1.1032569408416748,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
394,395,1.105043888092041,192.168.1.235,192.168.1.80,TCP,54,[SYN]
395,396,1.1104989051818848,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
396,397,1.1135249137878418,192.168.1.235,192.168.1.80,TCP,54,[SYN]
397,398,1.1192049980163574,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
398,399,1.1219398975372314,192.168.1.235,192.168.1.80,TCP,54,[SYN]
399,400,1.132148027420044,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
400,401,1.1321730613708496,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
401,402,1.1321749687194824,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
402,403,1.1321771144866943,192.168.1.235,192.168.1.80,TCP,54,[SYN]
403,404,1.1356709003448486,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
404,405,1.1388061046600342,192.168.1.235,192.168.1.80,TCP,54,[SYN]
405,406,1.1443049907684326,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
406,407,1.1472361087799072,192.168.1.235,192.168.1.80,TCP,54,[SYN]
407,408,1.1493830680847168,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
408,409,1.1526999473571777,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
409,410,1.1559898853302002,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
410,411,1.1559948921203613,192.168.1.235,192.168.1.80,TCP,54,[SYN]
411,412,1.1581480503082275,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
412,413,1.1611859798431396,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
413,414,1.164397954940796,192.168.1.235,192.168.1.80,TCP,54,[SYN]
414,415,1.165647029876709,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
415,416,1.1664080619812012,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
416,417,1.167233943939209,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
417,418,1.1693129539489746,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
418,419,1.172374963760376,192.168.1.235,192.168.1.80,TCP,54,[SYN]
419,420,1.1764569282531738,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
420,421,1.1766929626464844,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
421,422,1.1777279376983643,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
422,423,1.1810169219970703,192.168.1.235,192.168.1.80,TCP,54,[SYN]
423,424,1.1865971088409424,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
424,425,1.1894299983978271,192.168.1.235,192.168.1.80,TCP,54,[SYN]
425,426,1.1950340270996094,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
426,427,1.197796106338501,192.168.1.235,192.168.1.80,TCP,54,[SYN]
427,428,1.2039148807525635,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
428,429,1.206191062927246,192.168.1.235,192.168.1.80,TCP,54,[SYN]
429,430,1.2132229804992676,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
430,431,1.2148399353027344,192.168.1.235,192.168.1.80,TCP,54,[SYN]
431,432,1.2203030586242676,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
432,433,1.2229280471801758,192.168.1.235,192.168.1.80,TCP,54,[SYN]
433,434,1.2265160083770752,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
434,435,1.2285709381103516,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
435,436,1.2296240329742432,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
436,437,1.2296350002288818,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
437,438,1.2297940254211426,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
438,439,1.2311949729919434,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
439,440,1.2312800884246826,192.168.1.235,192.168.1.80,TCP,54,[SYN]
440,441,1.2368230819702148,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
441,442,1.2396740913391113,192.168.1.235,192.168.1.80,TCP,54,[SYN]
442,443,1.240602970123291,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
443,444,1.240609884262085,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
444,445,1.245239019393921,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
445,446,1.2480590343475342,192.168.1.235,192.168.1.80,TCP,54,[SYN]
446,447,1.2541329860687256,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
447,448,1.256532907485962,192.168.1.235,192.168.1.80,TCP,54,[SYN]
448,449,1.2581119537353516,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
449,450,1.2581191062927246,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
450,451,1.2590909004211426,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
451,452,1.2618110179901123,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
452,453,1.2653300762176514,192.168.1.235,192.168.1.80,TCP,54,[SYN]
453,454,1.2702341079711914,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
454,455,1.2731990814208984,192.168.1.235,192.168.1.80,TCP,54,[SYN]
455,456,1.279062032699585,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
456,457,1.2816519737243652,192.168.1.235,192.168.1.80,TCP,54,[SYN]
457,458,1.287766933441162,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
458,459,1.2903571128845215,192.168.1.235,192.168.1.80,TCP,54,[SYN]
459,460,1.2942969799041748,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
460,461,1.2950530052185059,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
461,462,1.2951600551605225,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
462,463,1.2984380722045898,192.168.1.235,192.168.1.80,TCP,54,[SYN]
463,464,1.303865909576416,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
464,465,1.3068649768829346,192.168.1.235,192.168.1.80,TCP,54,[SYN]
465,466,1.3122661113739014,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
466,467,1.3152399063110352,192.168.1.235,192.168.1.80,TCP,54,[SYN]
467,468,1.3199000358581543,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
468,469,1.319911003112793,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
469,470,1.319916009902954,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
470,471,1.3200149536132812,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
471,472,1.3208239078521729,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
472,473,1.3237149715423584,192.168.1.235,192.168.1.80,TCP,54,[SYN]
473,474,1.3290879726409912,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
474,475,1.3296821117401123,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
475,476,1.3321499824523926,192.168.1.235,192.168.1.80,TCP,54,[SYN]
476,477,1.337907075881958,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
477,478,1.3405349254608154,192.168.1.235,192.168.1.80,TCP,54,[SYN]
478,479,1.3412110805511475,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
479,480,1.3459351062774658,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
480,481,1.3489329814910889,192.168.1.235,192.168.1.80,TCP,54,[SYN]
481,482,1.3501338958740234,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
482,483,1.3545289039611816,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
483,484,1.3573501110076904,192.168.1.235,192.168.1.80,TCP,54,[SYN]
484,485,1.3580670356750488,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
485,486,1.3627169132232666,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
486,487,1.3657820224761963,192.168.1.235,192.168.1.80,TCP,54,[SYN]
487,488,1.368607997894287,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
488,489,1.3713209629058838,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
489,490,1.3741960525512695,192.168.1.235,192.168.1.80,TCP,54,[SYN]
490,491,1.379518985748291,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
491,492,1.3826310634613037,192.168.1.235,192.168.1.80,TCP,54,[SYN]
492,493,1.3853940963745117,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
493,494,1.38798189163208,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
494,495,1.3910069465637207,192.168.1.235,192.168.1.80,TCP,54,[SYN]
495,496,1.3928210735321045,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
496,497,1.392970085144043,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
497,498,1.396385908126831,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
498,499,1.3994090557098389,192.168.1.235,192.168.1.80,TCP,54,[SYN]
499,500,1.404984951019287,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
500,501,1.4078829288482666,192.168.1.235,192.168.1.80,TCP,54,[SYN]
501,502,1.4098479747772217,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
502,503,1.411586046218872,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
503,504,1.4132421016693115,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
504,505,1.4140949249267578,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
505,506,1.4162790775299072,192.168.1.235,192.168.1.80,TCP,54,[SYN]
506,507,1.4167261123657227,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
507,508,1.416822910308838,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
508,509,1.421678066253662,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
509,510,1.4218978881835938,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
510,511,1.4246749877929688,192.168.1.235,192.168.1.80,TCP,54,[SYN]
511,512,1.4299120903015137,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
512,513,1.4324541091918945,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
513,514,1.4330639839172363,192.168.1.235,192.168.1.80,TCP,54,[SYN]
514,515,1.4386730194091797,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
515,516,1.4414920806884766,192.168.1.235,192.168.1.80,TCP,54,[SYN]
516,517,1.4468810558319092,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
517,518,1.449920892715454,192.168.1.235,192.168.1.80,TCP,54,[SYN]
518,519,1.4555399417877197,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
519,520,1.457676887512207,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
520,521,1.458359956741333,192.168.1.235,192.168.1.80,TCP,54,[SYN]
521,522,1.4586451053619385,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
522,523,1.4638071060180664,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
523,524,1.4667999744415283,192.168.1.235,192.168.1.80,TCP,54,[SYN]
524,525,1.4693129062652588,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
525,526,1.472275972366333,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
526,527,1.4738569259643555,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
527,528,1.4752418994903564,192.168.1.235,192.168.1.80,TCP,54,[SYN]
528,529,1.4808859825134277,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
529,530,1.4836928844451904,192.168.1.235,192.168.1.80,TCP,54,[SYN]
530,531,1.4894459247589111,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
531,532,1.493351936340332,192.168.1.235,192.168.1.80,TCP,54,[SYN]
532,534,1.4979970455169678,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
533,535,1.5005569458007812,192.168.1.235,192.168.1.80,TCP,54,[SYN]
534,536,1.5061190128326416,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
535,537,1.509031057357788,192.168.1.235,192.168.1.80,TCP,54,[SYN]
536,539,1.5119929313659668,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
537,540,1.5146799087524414,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
538,541,1.5151801109313965,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
539,542,1.5174219608306885,192.168.1.235,192.168.1.80,TCP,54,[SYN]
540,543,1.520164966583252,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
541,544,1.5228359699249268,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
542,545,1.5258231163024902,192.168.1.235,192.168.1.80,TCP,54,[SYN]
543,546,1.531317949295044,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
544,547,1.5332810878753662,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
545,548,1.5341250896453857,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
546,549,1.534135103225708,192.168.1.235,192.168.1.80,TCP,54,[SYN]
547,550,1.5367701053619385,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
548,551,1.5398480892181396,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
549,552,1.542651891708374,192.168.1.235,192.168.1.80,TCP,54,[SYN]
550,553,1.5481369495391846,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
551,554,1.549649953842163,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
552,555,1.5506300926208496,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
553,556,1.551037073135376,192.168.1.235,192.168.1.80,TCP,54,[SYN]
554,557,1.5564401149749756,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
555,558,1.559473991394043,192.168.1.235,192.168.1.80,TCP,54,[SYN]
556,559,1.5617079734802246,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
557,560,1.5650858879089355,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
558,561,1.567897081375122,192.168.1.235,192.168.1.80,TCP,54,[SYN]
559,562,1.5741829872131348,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
560,563,1.5763680934906006,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
561,564,1.5763750076293945,192.168.1.235,192.168.1.80,TCP,54,[SYN]
562,565,1.581662893295288,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
563,566,1.5849409103393555,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
564,567,1.5849521160125732,192.168.1.235,192.168.1.80,TCP,54,[SYN]
565,568,1.5855870246887207,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
566,569,1.590250015258789,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
567,570,1.5931460857391357,192.168.1.235,192.168.1.80,TCP,54,[SYN]
568,571,1.599924087524414,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
569,572,1.6028869152069092,192.168.1.235,192.168.1.80,TCP,54,[SYN]
570,573,1.6068909168243408,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
571,574,1.610011100769043,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
572,575,1.610637903213501,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
573,576,1.6106419563293457,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
574,577,1.610645055770874,192.168.1.235,192.168.1.80,TCP,54,[SYN]
575,578,1.6135520935058594,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
576,579,1.6153008937835693,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
577,580,1.618345022201538,192.168.1.235,192.168.1.80,TCP,54,[SYN]
578,581,1.6239519119262695,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
579,582,1.6268150806427002,192.168.1.235,192.168.1.80,TCP,54,[SYN]
580,583,1.6323370933532715,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
581,584,1.6352050304412842,192.168.1.235,192.168.1.80,TCP,54,[SYN]
582,585,1.6396210193634033,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
583,586,1.6406519412994385,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
584,587,1.640782117843628,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
585,588,1.6436591148376465,192.168.1.235,192.168.1.80,TCP,54,[SYN]
586,589,1.64935302734375,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
587,590,1.6511850357055664,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
588,591,1.6522479057312012,192.168.1.235,192.168.1.80,TCP,54,[SYN]
589,592,1.657823085784912,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
590,593,1.6606590747833252,192.168.1.235,192.168.1.80,TCP,54,[SYN]
591,594,1.66115403175354,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
592,595,1.6612539291381836,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
593,596,1.66621994972229,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
594,597,1.6677401065826416,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
595,598,1.6690559387207031,192.168.1.235,192.168.1.80,TCP,54,[SYN]
596,599,1.673764944076538,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
597,600,1.6746299266815186,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
598,601,1.677488088607788,192.168.1.235,192.168.1.80,TCP,54,[SYN]
599,602,1.6775150299072266,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
600,603,1.6782619953155518,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
601,604,1.682866096496582,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
602,605,1.6859149932861328,192.168.1.235,192.168.1.80,TCP,54,[SYN]
603,606,1.6886649131774902,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
604,607,1.6915240287780762,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
605,608,1.6944169998168945,192.168.1.235,192.168.1.80,TCP,54,[SYN]
606,609,1.6999309062957764,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
607,610,1.7028570175170898,192.168.1.235,192.168.1.80,TCP,54,[SYN]
608,611,1.7085249423980713,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
609,612,1.711318016052246,192.168.1.235,192.168.1.80,TCP,54,[SYN]
610,613,1.7170279026031494,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
611,614,1.719954013824463,192.168.1.235,192.168.1.80,TCP,54,[SYN]
612,615,1.7251110076904297,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
613,616,1.728316068649292,192.168.1.235,192.168.1.80,TCP,54,[SYN]
614,617,1.7316689491271973,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
615,618,1.7316770553588867,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
616,619,1.7338991165161133,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
617,620,1.734105110168457,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
618,621,1.7367279529571533,192.168.1.235,192.168.1.80,TCP,54,[SYN]
619,622,1.741663932800293,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
620,623,1.7416739463806152,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
621,624,1.7423601150512695,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
622,625,1.7432808876037598,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
623,626,1.745150089263916,192.168.1.235,192.168.1.80,TCP,54,[SYN]
624,627,1.7506659030914307,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
625,628,1.7526030540466309,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
626,629,1.7535779476165771,192.168.1.235,192.168.1.80,TCP,54,[SYN]
627,630,1.7591800689697266,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
628,631,1.761955976486206,192.168.1.235,192.168.1.80,TCP,54,[SYN]
629,632,1.7675120830535889,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
630,633,1.7675199508666992,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
631,634,1.7704010009765625,192.168.1.235,192.168.1.80,TCP,54,[SYN]
632,635,1.775810956954956,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
633,636,1.7760899066925049,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
634,637,1.7788989543914795,192.168.1.235,192.168.1.80,TCP,54,[SYN]
635,638,1.784487009048462,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
636,639,1.7874259948730469,192.168.1.235,192.168.1.80,TCP,54,[SYN]
637,640,1.7903170585632324,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
638,641,1.792781114578247,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
639,642,1.7928810119628906,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
640,643,1.7938730716705322,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
