"No.","Time","Source","Destination","Protocol","Length","Info"
"154","1.892421","2001:1670:0:105::52b2:9e51","2400:adc1:419:5200:3ceb:c484:7c96:6905","TLSv1.2","1486","Application Data"
"155","1.892421","2001:1670:0:105::52b2:9e51","2400:adc1:419:5200:3ceb:c484:7c96:6905","TCP","1486","443  >  53688 [ACK] Seq=88727 Ack=1609 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"156","1.892465","2400:adc1:419:5200:3ceb:c484:7c96:6905","2001:1670:0:105::52b2:9e51","TCP","86","[TCP Dup ACK 112#17] 53688  >  443 [ACK] Seq=1609 Ack=22363 Win=131072 Len=0 SLE=23775 SRE=87315"
"157","1.892516","2400:adc1:419:5200:3ceb:c484:7c96:6905","2001:1670:0:105::52b2:9e51","TCP","86","[TCP Dup ACK 112#18] 53688  >  443 [ACK] Seq=1609 Ack=22363 Win=131072 Len=0 SLE=23775 SRE=88727"
"158","1.892540","2400:adc1:419:5200:3ceb:c484:7c96:6905","2001:1670:0:105::52b2:9e51","TCP","86","[TCP Dup ACK 112#19] 53688  >  443 [ACK] Seq=1609 Ack=22363 Win=131072 Len=0 SLE=23775 SRE=90139"
"159","1.897354","2001:1670:0:105::52b2:9e51","2400:adc1:419:5200:3ceb:c484:7c96:6905","TCP","1486","443  >  53688 [PSH, ACK] Seq=90139 Ack=1609 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"160","1.897383","2400:adc1:419:5200:3ceb:c484:7c96:6905","2001:1670:0:105::52b2:9e51","TCP","86","[TCP Dup ACK 112#20] 53688  >  443 [ACK] Seq=1609 Ack=22363 Win=131072 Len=0 SLE=23775 SRE=91551"
"161","1.900432","2001:1670:0:105::52b2:9e51","2400:adc1:419:5200:3ceb:c484:7c96:6905","TCP","1486","443  >  53688 [ACK] Seq=91551 Ack=1609 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"162","1.900432","2001:1670:0:105::52b2:9e51","2400:adc1:419:5200:3ceb:c484:7c96:6905","TCP","1486","443  >  53688 [PSH, ACK] Seq=92963 Ack=1609 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"163","1.900432","2001:1670:0:105::52b2:9e51","2400:adc1:419:5200:3ceb:c484:7c96:6905","TCP","1486","443  >  53688 [ACK] Seq=94375 Ack=1609 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"164","1.900432","2001:1670:0:105::52b2:9e51","2400:adc1:419:5200:3ceb:c484:7c96:6905","TLSv1.2","1486","Application Data"
"165","1.900432","2001:1670:0:105::52b2:9e51","2400:adc1:419:5200:3ceb:c484:7c96:6905","TCP","1486","443  >  53688 [ACK] Seq=97199 Ack=1609 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"166","1.900451","2400:adc1:419:5200:3ceb:c484:7c96:6905","2001:1670:0:105::52b2:9e51","TCP","86","[TCP Dup ACK 112#21] 53688  >  443 [ACK] Seq=1609 Ack=22363 Win=131072 Len=0 SLE=23775 SRE=92963"
"167","1.900468","2400:adc1:419:5200:3ceb:c484:7c96:6905","2001:1670:0:105::52b2:9e51","TCP","86","[TCP Dup ACK 112#22] 53688  >  443 [ACK] Seq=1609 Ack=22363 Win=131072 Len=0 SLE=23775 SRE=94375"
"168","1.900476","2400:adc1:419:5200:3ceb:c484:7c96:6905","2001:1670:0:105::52b2:9e51","TCP","86","[TCP Dup ACK 112#23] 53688  >  443 [ACK] Seq=1609 Ack=22363 Win=131072 Len=0 SLE=23775 SRE=95787"
"169","1.900486","2400:adc1:419:5200:3ceb:c484:7c96:6905","2001:1670:0:105::52b2:9e51","TCP","86","[TCP Dup ACK 112#24] 53688  >  443 [ACK] Seq=1609 Ack=22363 Win=131072 Len=0 SLE=23775 SRE=97199"
"170","1.900494","2400:adc1:419:5200:3ceb:c484:7c96:6905","2001:1670:0:105::52b2:9e51","TCP","86","[TCP Dup ACK 112#25] 53688  >  443 [ACK] Seq=1609 Ack=22363 Win=131072 Len=0 SLE=23775 SRE=98611"
"171","1.901870","2001:1670:0:105::52b2:9e51","2400:adc1:419:5200:3ceb:c484:7c96:6905","TCP","1486","443  >  53688 [PSH, ACK] Seq=98611 Ack=1609 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"172","1.901870","2001:1670:0:105::52b2:9e51","2400:adc1:419:5200:3ceb:c484:7c96:6905","TCP","1486","443  >  53688 [ACK] Seq=100023 Ack=1609 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"173","1.901870","2001:1670:0:105::52b2:9e51","2400:adc1:419:5200:3ceb:c484:7c96:6905","TCP","1486","443  >  53688 [PSH, ACK] Seq=101435 Ack=1609 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"174","1.901894","2400:adc1:419:5200:3ceb:c484:7c96:6905","2001:1670:0:105::52b2:9e51","TCP","86","[TCP Dup ACK 112#26] 53688  >  443 [ACK] Seq=1609 Ack=22363 Win=131072 Len=0 SLE=23775 SRE=100023"
"175","1.901930","2400:adc1:419:5200:3ceb:c484:7c96:6905","2001:1670:0:105::52b2:9e51","TCP","86","[TCP Dup ACK 112#27] 53688  >  443 [ACK] Seq=1609 Ack=22363 Win=131072 Len=0 SLE=23775 SRE=101435"
"176","1.901949","2400:adc1:419:5200:3ceb:c484:7c96:6905","2001:1670:0:105::52b2:9e51","TCP","86","[TCP Dup ACK 112#28] 53688  >  443 [ACK] Seq=1609 Ack=22363 Win=131072 Len=0 SLE=23775 SRE=102847"
"177","1.902675","2001:1670:0:105::52b2:9e51","2400:adc1:419:5200:3ceb:c484:7c96:6905","TCP","4310","443  >  53688 [PSH, ACK] Seq=102847 Ack=1609 Win=64128 Len=4236 [TCP segment of a reassembled PDU]"
"178","1.902696","2400:adc1:419:5200:3ceb:c484:7c96:6905","2001:1670:0:105::52b2:9e51","TCP","86","[TCP Dup ACK 112#29] 53688  >  443 [ACK] Seq=1609 Ack=22363 Win=131072 Len=0 SLE=23775 SRE=107083"
"179","1.932746","Intel_2f:89:ec","Broadcast","ARP","42","Who has 192.168.100.209? Tell 192.168.100.198"
"180","1.932746","2001:1670:0:105::52b2:9e51","2400:adc1:419:5200:3ceb:c484:7c96:6905","TCP","74","443  >  53689 [ACK] Seq=3743 Ack=333 Win=64640 Len=0"
"181","1.932746","2001:1670:0:105::52b2:9e51","2400:adc1:419:5200:3ceb:c484:7c96:6905","TLSv1.2","348","New Session Ticket, Change Cipher Spec, Encrypted Handshake Message"
"182","1.932763","Intel_77:1a:73","Intel_2f:89:ec","ARP","42","192.168.100.209 is at d0:3c:1f:77:1a:73"
"183","1.933207","2400:adc1:419:5200:3ceb:c484:7c96:6905","2001:1670:0:105::52b2:9e51","TLSv1.2","247","Application Data"
"184","1.960136","192.168.100.198","192.168.100.209","ICMP","42","Echo (ping) request  id=0x0000, seq=0/0, ttl=64 (no response found!)"
"185","1.966813","2001:1670:0:105::52b2:9e51","2400:adc1:419:5200:3ceb:c484:7c96:6905","TLSv1.2","8546","Application Data"
"186","1.966813","2001:1670:0:105::52b2:9e51","2400:adc1:419:5200:3ceb:c484:7c96:6905","TLSv1.2","1408","Application Data"
"187","1.966852","2400:adc1:419:5200:3ceb:c484:7c96:6905","2001:1670:0:105::52b2:9e51","TCP","86","[TCP Dup ACK 112#30] 53688  >  443 [ACK] Seq=1609 Ack=22363 Win=131072 Len=0 SLE=23775 SRE=115555"
"188","1.966889","2400:adc1:419:5200:3ceb:c484:7c96:6905","2001:1670:0:105::52b2:9e51","TCP","86","[TCP Dup ACK 112#31] 53688  >  443 [ACK] Seq=1609 Ack=22363 Win=131072 Len=0 SLE=23775 SRE=116889"
"189","1.992099","2a00:1450:4018:806::200e","2400:adc1:419:5200:3ceb:c484:7c96:6905","QUIC","1292","Initial, SCID=f758dc5651d3d13a, PKN: 1, ACK, PADDING"
"190","1.992099","2001:1670:0:105::52b2:9e51","2400:adc1:419:5200:3ceb:c484:7c96:6905","TCP","1486","[TCP Out-Of-Order] 443  >  53688 [ACK] Seq=22363 Ack=1609 Win=64128 Len=1412"
"191","1.992216","2400:adc1:419:5200:3ceb:c484:7c96:6905","2001:1670:0:105::52b2:9e51","TCP","74","53688  >  443 [ACK] Seq=1609 Ack=116889 Win=131072 Len=0"
"192","1.997086","192.168.100.198","192.168.100.209","ICMP","42","Echo (ping) request  id=0x0000, seq=0/0, ttl=64 (no response found!)"
"193","2.067797","2001:1670:0:105::52b2:9e51","2400:adc1:419:5200:3ceb:c484:7c96:6905","TCP","2898","443  >  53689 [PSH, ACK] Seq=4017 Ack=506 Win=64512 Len=2824 [TCP segment of a reassembled PDU]"
"194","2.067845","2400:adc1:419:5200:3ceb:c484:7c96:6905","2001:1670:0:105::52b2:9e51","TCP","74","53689  >  443 [ACK] Seq=506 Ack=6841 Win=131072 Len=0"
"195","2.068733","2001:1670:0:105::52b2:9e51","2400:adc1:419:5200:3ceb:c484:7c96:6905","TCP","1486","443  >  53689 [ACK] Seq=6841 Ack=506 Win=64512 Len=1412 [TCP segment of a reassembled PDU]"
"196","2.068733","2001:1670:0:105::52b2:9e51","2400:adc1:419:5200:3ceb:c484:7c96:6905","TCP","1486","443  >  53689 [PSH, ACK] Seq=8253 Ack=506 Win=64512 Len=1412 [TCP segment of a reassembled PDU]"
"197","2.068733","2a00:1450:4018:806::200e","2400:adc1:419:5200:3ceb:c484:7c96:6905","QUIC","1292","Protected Payload (KP0)"
"198","2.068733","2a00:1450:4018:806::200e","2400:adc1:419:5200:3ceb:c484:7c96:6905","QUIC","861","Protected Payload (KP0)"
"199","2.068733","2a00:1450:4018:806::200e","2400:adc1:419:5200:3ceb:c484:7c96:6905","QUIC","237","Protected Payload (KP0)"
"200","2.068733","2a00:1450:4018:806::200e","2400:adc1:419:5200:3ceb:c484:7c96:6905","QUIC","86","Protected Payload (KP0)"
"201","2.068733","2a00:1450:4018:806::200e","2400:adc1:419:5200:3ceb:c484:7c96:6905","QUIC","84","Protected Payload (KP0)"
"202","2.068733","2001:1670:0:105::52b2:9e51","2400:adc1:419:5200:3ceb:c484:7c96:6905","TCP","1486","443  >  53689 [ACK] Seq=9665 Ack=506 Win=64512 Len=1412 [TCP segment of a reassembled PDU]"
"203","2.068769","2400:adc1:419:5200:3ceb:c484:7c96:6905","2001:1670:0:105::52b2:9e51","TCP","74","53689  >  443 [ACK] Seq=506 Ack=9665 Win=131072 Len=0"
"204","2.068967","2001:1670:0:105::52b2:9e51","2400:adc1:419:5200:3ceb:c484:7c96:6905","TLSv1.2","1065","Application Data"
"205","2.068978","2400:adc1:419:5200:3ceb:c484:7c96:6905","2001:1670:0:105::52b2:9e51","TCP","74","53689  >  443 [ACK] Seq=506 Ack=12068 Win=131072 Len=0"
"206","2.069140","2400:adc1:419:5200:3ceb:c484:7c96:6905","2a00:1450:4018:806::200e","QUIC","140","Handshake, DCID=f758dc5651d3d13a"
"207","2.069204","2400:adc1:419:5200:3ceb:c484:7c96:6905","2a00:1450:4018:806::200e","QUIC","93","Protected Payload (KP0), DCID=f758dc5651d3d13a"
"208","2.069273","2400:adc1:419:5200:3ceb:c484:7c96:6905","2a00:1450:4018:806::200e","QUIC","93","Protected Payload (KP0), DCID=f758dc5651d3d13a"
"209","2.070480","2400:adc1:419:5200:3ceb:c484:7c96:6905","2001:1670:0:105::52b2:9e51","TLSv1.2","252","Application Data"
"210","2.076818","192.168.100.198","192.168.100.209","ICMP","42","Echo (ping) request  id=0x0000, seq=0/0, ttl=64 (no response found!)"
"211","2.117578","fe80::6dfc:c1e8:75c2:aac7","fe80::1","DNS","119","Standard query 0x1911 A prd-mcafee-mosaic-pub.azurewebsites.net"
"212","2.117937","fe80::6dfc:c1e8:75c2:aac7","fe80::1","DNS","119","Standard query 0x2393 AAAA prd-mcafee-mosaic-pub.azurewebsites.net"
"213","2.125838","192.168.100.198","192.168.100.209","ICMP","42","Echo (ping) request  id=0x0000, seq=0/0, ttl=64 (no response found!)"
"214","2.138956","fe80::1","fe80::6dfc:c1e8:75c2:aac7","DNS","304","Standard query response 0x2393 AAAA prd-mcafee-mosaic-pub.azurewebsites.net CNAME waws-prod-bay-085.sip.azurewebsites.windows.net CNAME waws-prod-bay-085.westus.cloudapp.azure.com SOA ns1-02.azure-dns.com"
"215","2.155844","192.168.100.209","192.168.100.1","DNS","99","Standard query 0x1911 A prd-mcafee-mosaic-pub.azurewebsites.net"
"216","2.165476","fe80::1","fe80::6dfc:c1e8:75c2:aac7","DNS","253","Standard query response 0x1911 A prd-mcafee-mosaic-pub.azurewebsites.net CNAME waws-prod-bay-085.sip.azurewebsites.windows.net CNAME waws-prod-bay-085.westus.cloudapp.azure.com A 104.40.53.219"
"217","2.165476","192.168.100.1","192.168.100.209","DNS","233","Standard query response 0x1911 A prd-mcafee-mosaic-pub.azurewebsites.net CNAME waws-prod-bay-085.sip.azurewebsites.windows.net CNAME waws-prod-bay-085.westus.cloudapp.azure.com A 104.40.53.219"
"218","2.166182","192.168.100.209","104.40.53.219","TCP","66","53690  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"219","2.177817","192.168.100.198","192.168.100.209","ICMP","42","Echo (ping) request  id=0x0000, seq=0/0, ttl=64 (no response found!)"
"220","2.188370","2a00:1450:4018:806::200e","2400:adc1:419:5200:3ceb:c484:7c96:6905","QUIC","182","Protected Payload (KP0)"
"221","2.210148","2001:1670:0:105::52b2:9e51","2400:adc1:419:5200:3ceb:c484:7c96:6905","TCP","5722","443  >  53688 [PSH, ACK] Seq=116889 Ack=1787 Win=64128 Len=5648 [TCP segment of a reassembled PDU]"
"222","2.210148","2001:1670:0:105::52b2:9e51","2400:adc1:419:5200:3ceb:c484:7c96:6905","TLSv1.2","996","Application Data"
"223","2.210221","2400:adc1:419:5200:3ceb:c484:7c96:6905","2001:1670:0:105::52b2:9e51","TCP","74","53688  >  443 [ACK] Seq=1787 Ack=123459 Win=131072 Len=0"
"224","2.218927","2400:adc1:419:5200:3ceb:c484:7c96:6905","2a00:1450:4018:806::200e","QUIC","94","Protected Payload (KP0), DCID=f758dc5651d3d13a"
"225","2.240625","192.168.100.198","192.168.100.209","ICMP","42","Echo (ping) request  id=0x0000, seq=0/0, ttl=64 (no response found!)"
"226","2.305534","192.168.100.198","192.168.100.209","ICMP","42","Echo (ping) request  id=0x0000, seq=0/0, ttl=64 (no response found!)"
"227","2.347089","2400:adc1:419:5200:3ceb:c484:7c96:6905","2001:1670:0:105::52b2:9e51","TLSv1.2","261","Application Data"
"228","2.361826","192.168.100.198","192.168.100.209","ICMP","42","Echo (ping) request  id=0x0000, seq=0/0, ttl=64 (no response found!)"
"229","2.388090","2a00:1450:4018:806::200e","2400:adc1:419:5200:3ceb:c484:7c96:6905","QUIC","980","Protected Payload (KP0)"
"230","2.388090","2a00:1450:4018:806::200e","2400:adc1:419:5200:3ceb:c484:7c96:6905","QUIC","289","Protected Payload (KP0)"
"231","2.388533","2400:adc1:419:5200:3ceb:c484:7c96:6905","2a00:1450:4018:806::200e","QUIC","97","Protected Payload (KP0), DCID=f758dc5651d3d13a"
"232","2.395158","2400:adc1:419:5200:3ceb:c484:7c96:6905","2001:4860:4802:36::180","UDP","1292","53328  >  443 Len=1230"
"233","2.413813","192.168.100.198","192.168.100.209","ICMP","42","Echo (ping) request  id=0x0000, seq=0/0, ttl=64 (no response found!)"
"234","2.422972","2400:adc1:419:5200:3ceb:c484:7c96:6905","2a00:1450:4018:806::200e","QUIC","94","Protected Payload (KP0), DCID=f758dc5651d3d13a"
"235","2.450322","104.40.53.219","192.168.100.209","TCP","66","443  >  53690 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1412 WS=256 SACK_PERM"
"236","2.450375","192.168.100.209","104.40.53.219","TCP","54","53690  >  443 [ACK] Seq=1 Ack=1 Win=131072 Len=0"
"237","2.450669","192.168.100.209","104.40.53.219","TLSv1.2","278","Client Hello (SNI=prd-mcafee-mosaic-pub.azurewebsites.net)"
"238","2.454482","192.168.100.209","4.2.2.2","ICMP","74","Echo (ping) request  id=0x0001, seq=260/1025, ttl=128 (reply in 248)"
"239","2.492617","2001:1670:0:105::52b2:9e51","2400:adc1:419:5200:3ceb:c484:7c96:6905","TCP","74","443  >  53689 [ACK] Seq=12068 Ack=693 Win=64384 Len=0"
"240","2.497742","192.168.100.198","192.168.100.209","ICMP","42","Echo (ping) request  id=0x0000, seq=0/0, ttl=64 (no response found!)"
"241","2.504366","2a00:1450:4018:806::200e","2400:adc1:419:5200:3ceb:c484:7c96:6905","QUIC","87","Protected Payload (KP0)"
"242","2.518863","2001:4860:4802:36::180","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","1292","443  >  53328 Len=1230"
"243","2.519364","2400:adc1:419:5200:3ceb:c484:7c96:6905","2001:4860:4802:36::180","UDP","734","53328  >  443 Len=672"
"244","2.543516","2001:4860:4802:36::180","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","86","443  >  53328 Len=24"
"245","2.548340","2400:adc1:419:5200:3ceb:c484:7c96:6905","2001:4860:4802:36::180","UDP","94","53328  >  443 Len=32"
"246","2.549448","192.168.100.198","192.168.100.209","ICMP","42","Echo (ping) request  id=0x0000, seq=0/0, ttl=64 (no response found!)"
"247","2.577608","2a00:1450:4018:807::2003","2400:adc1:419:5200:3ceb:c484:7c96:6905","TCP","86","443  >  53638 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1440 SACK_PERM WS=256"
"248","2.582689","4.2.2.2","192.168.100.209","ICMP","74","Echo (ping) reply    id=0x0001, seq=260/1025, ttl=52 (request in 238)"
"249","2.609446","192.168.100.198","192.168.100.209","ICMP","42","Echo (ping) request  id=0x0000, seq=0/0, ttl=64 (no response found!)"
"250","2.643066","2001:4860:4802:36::180","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","89","443  >  53328 Len=27"
"251","2.665534","192.168.100.198","192.168.100.209","ICMP","42","Echo (ping) request  id=0x0000, seq=0/0, ttl=64 (no response found!)"
"252","2.673841","2400:adc1:419:5200:3ceb:c484:7c96:6905","2001:4860:4802:36::180","UDP","94","53328  >  443 Len=32"
"253","2.709429","192.168.100.198","192.168.100.209","ICMP","42","Echo (ping) request  id=0x0000, seq=0/0, ttl=64 (no response found!)"
"254","2.738866","104.40.53.219","192.168.100.209","TCP","1466","443  >  53690 [ACK] Seq=1 Ack=225 Win=4194816 Len=1412 [TCP segment of a reassembled PDU]"
"255","2.742406","104.40.53.219","192.168.100.209","TCP","1466","443  >  53690 [ACK] Seq=1413 Ack=225 Win=4194816 Len=1412 [TCP segment of a reassembled PDU]"
"256","2.742406","104.40.53.219","192.168.100.209","TCP","1466","443  >  53690 [ACK] Seq=2825 Ack=225 Win=4194816 Len=1412 [TCP segment of a reassembled PDU]"
"257","2.742464","192.168.100.209","104.40.53.219","TCP","54","53690  >  443 [ACK] Seq=225 Ack=4237 Win=131072 Len=0"
"258","2.742984","104.40.53.219","192.168.100.209","TCP","1466","443  >  53690 [ACK] Seq=4237 Ack=225 Win=4194816 Len=1412 [TCP segment of a reassembled PDU]"
"259","2.743014","192.168.100.209","104.40.53.219","TCP","54","53690  >  443 [ACK] Seq=225 Ack=5649 Win=131072 Len=0"
"260","2.745387","192.168.100.252","239.255.255.250","SSDP","167","M-SEARCH * HTTP/1.1 "
"261","2.750000","104.40.53.219","192.168.100.209","TLSv1.2","652","Server Hello, Certificate, Certificate Status, Server Key Exchange, Server Hello Done"
"262","2.752913","192.168.100.209","104.40.53.219","TLSv1.2","212","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"263","2.754339","142.250.201.131","192.168.100.209","TCP","66","443  >  53639 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1412 SACK_PERM WS=256"
"264","2.754983","192.168.100.198","192.168.100.209","ICMP","42","Echo (ping) request  id=0x0000, seq=0/0, ttl=64 (no response found!)"
"265","2.814063","192.168.100.198","192.168.100.209","ICMP","42","Echo (ping) request  id=0x0000, seq=0/0, ttl=64 (no response found!)"
"266","2.845345","2400:adc1:419:5200:3ceb:c484:7c96:6905","2001:4860:4802:36::180","UDP","91","53328  >  443 Len=29"
"267","2.870409","2001:1670:0:105::52b2:9e51","2400:adc1:419:5200:3ceb:c484:7c96:6905","TLSv1.2","694","Application Data"
"268","2.872081","2400:adc1:419:5200:3ceb:c484:7c96:6905","2001:1670:0:105::52b2:9e51","TLSv1.2","261","Application Data"
"269","2.878042","192.168.100.198","192.168.100.209","ICMP","42","Echo (ping) request  id=0x0000, seq=0/0, ttl=64 (no response found!)"
"270","2.903812","2001:4860:4802:36::180","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","567","443  >  53328 Len=505"
"271","2.903812","2001:4860:4802:36::180","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","83","443  >  53328 Len=21"
"272","2.904186","2400:adc1:419:5200:3ceb:c484:7c96:6905","2001:4860:4802:36::180","UDP","97","53328  >  443 Len=35"
"273","2.922871","192.168.100.198","192.168.100.209","ICMP","42","Echo (ping) request  id=0x0000, seq=0/0, ttl=64 (no response found!)"
"274","2.923174","2400:adc1:419:5200:3ceb:c484:7c96:6905","2001:1670:0:105::52b2:9e51","TCP","74","53689  >  443 [ACK] Seq=693 Ack=12688 Win=130560 Len=0"
"275","2.938737","2400:adc1:419:5200:3ceb:c484:7c96:6905","2001:4860:4802:36::180","UDP","94","53328  >  443 Len=32"
"276","2.979664","192.168.100.198","192.168.100.209","ICMP","42","Echo (ping) request  id=0x0000, seq=0/0, ttl=64 (no response found!)"
"277","2.993513","2001:4860:4802:36::180","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","86","443  >  53328 Len=24"
"278","3.016082","2001:1670:0:105::52b2:9e51","2400:adc1:419:5200:3ceb:c484:7c96:6905","TLSv1.2","694","Application Data"
"279","3.017128","192.168.100.198","192.168.100.209","ICMP","42","Echo (ping) request  id=0x0000, seq=0/0, ttl=64 (no response found!)"
"280","3.025534","2400:adc1:419:5200:3ceb:c484:7c96:6905","2001:1670:0:105::52b2:9e51","TLSv1.2","250","Application Data"
"281","3.035614","104.40.53.219","192.168.100.209","TLSv1.2","105","Change Cipher Spec, Encrypted Handshake Message"
"282","3.036552","192.168.100.209","104.40.53.219","TLSv1.2","273","Application Data"
"283","3.052697","2001:4860:4802:36::180","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","86","443  >  53328 Len=24"
"284","3.063363","2400:adc1:419:5200:3ceb:c484:7c96:6905","2001:1670:0:105::52b2:9e51","TCP","74","53688  >  443 [ACK] Seq=1974 Ack=124079 Win=130560 Len=0"
"285","3.065875","192.168.100.198","192.168.100.209","ICMP","42","Echo (ping) request  id=0x0000, seq=0/0, ttl=64 (no response found!)"
"286","3.110842","192.168.100.198","192.168.100.209","ICMP","42","Echo (ping) request  id=0x0000, seq=0/0, ttl=64 (no response found!)"
"287","3.157201","192.168.100.198","192.168.100.209","ICMP","42","Echo (ping) request  id=0x0000, seq=0/0, ttl=64 (no response found!)"
"288","3.165429","2001:1670:0:105::52b2:9e51","2400:adc1:419:5200:3ceb:c484:7c96:6905","TCP","1486","443  >  53689 [ACK] Seq=12688 Ack=869 Win=64256 Len=1412 [TCP segment of a reassembled PDU]"
"289","3.165429","2001:1670:0:105::52b2:9e51","2400:adc1:419:5200:3ceb:c484:7c96:6905","TCP","1486","443  >  53689 [PSH, ACK] Seq=14100 Ack=869 Win=64256 Len=1412 [TCP segment of a reassembled PDU]"
"290","3.165429","2001:1670:0:105::52b2:9e51","2400:adc1:419:5200:3ceb:c484:7c96:6905","TCP","1486","443  >  53689 [ACK] Seq=15512 Ack=869 Win=64256 Len=1412 [TCP segment of a reassembled PDU]"
"291","3.165491","2400:adc1:419:5200:3ceb:c484:7c96:6905","2001:1670:0:105::52b2:9e51","TCP","74","53689  >  443 [ACK] Seq=869 Ack=16924 Win=131072 Len=0"
"292","3.169526","2001:1670:0:105::52b2:9e51","2400:adc1:419:5200:3ceb:c484:7c96:6905","TCP","1486","443  >  53689 [PSH, ACK] Seq=16924 Ack=869 Win=64256 Len=1412 [TCP segment of a reassembled PDU]"
"293","3.169566","2400:adc1:419:5200:3ceb:c484:7c96:6905","2001:1670:0:105::52b2:9e51","TCP","74","53689  >  443 [ACK] Seq=869 Ack=18336 Win=131072 Len=0"
"294","3.172678","2001:1670:0:105::52b2:9e51","2400:adc1:419:5200:3ceb:c484:7c96:6905","TCP","1486","443  >  53689 [ACK] Seq=18336 Ack=869 Win=64256 Len=1412 [TCP segment of a reassembled PDU]"
"295","3.174269","2001:1670:0:105::52b2:9e51","2400:adc1:419:5200:3ceb:c484:7c96:6905","TCP","1486","443  >  53689 [PSH, ACK] Seq=19748 Ack=869 Win=64256 Len=1412 [TCP segment of a reassembled PDU]"
